2e63e4435d3a753f3732cc886a53d20083e760dc,Subodh,Subodh,"https://github.com/Hygieia/Hygieia/raw/2e63e4435d3a753f3732cc886a53d20083e760dc/collectors/cmdb/hpsm/src/main/java/com/capitalone/dashboard/collector/DefaultBaseClient.java
https://github.com/Hygieia/Hygieia/raw/2e63e4435d3a753f3732cc886a53d20083e760dc/collectors/cmdb/hpsm/src/main/java/com/capitalone/dashboard/collector/DefaultHpsmClient.java
https://github.com/Hygieia/Hygieia/raw/2e63e4435d3a753f3732cc886a53d20083e760dc/collectors/cmdb/hpsm/src/main/java/com/capitalone/dashboard/collector/HpsmSettings.java
https://github.com/Hygieia/Hygieia/raw/2e63e4435d3a753f3732cc886a53d20083e760dc/collectors/cmdb/hpsm/src/main/java/com/capitalone/dashboard/util/HpsmCollectorConstants.java
"
ea311a8cf642ad268b9e187504660a78caa48be5,Satheesh Balachandran,Satheesh Balachandran,"https://github.com/Hygieia/Hygieia/raw/ea311a8cf642ad268b9e187504660a78caa48be5/hygieia-jenkins-plugin/src/main/java/jenkins/plugins/hygieia/DefaultHygieiaService.java
https://github.com/Hygieia/Hygieia/raw/ea311a8cf642ad268b9e187504660a78caa48be5/hygieia-jenkins-plugin/src/main/java/jenkins/plugins/hygieia/workflow/HygieiaArtifactPublishStep.java
https://github.com/Hygieia/Hygieia/raw/ea311a8cf642ad268b9e187504660a78caa48be5/hygieia-jenkins-plugin/src/main/java/jenkins/plugins/hygieia/workflow/HygieiaBuildPublishStep.java
https://github.com/Hygieia/Hygieia/raw/ea311a8cf642ad268b9e187504660a78caa48be5/hygieia-jenkins-plugin/src/main/java/jenkins/plugins/hygieia/workflow/HygieiaDeployPublishStep.java
"
5bce48c68c578eba29239782cb7ad3046415ecb4,Ragha Vema,GitHub,"https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/main/java/com/capitalone/dashboard/ApiSettings.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/main/java/com/capitalone/dashboard/evaluator/Evaluator.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/main/java/com/capitalone/dashboard/evaluator/RegressionTestResultEvaluator.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/main/java/com/capitalone/dashboard/response/TestResultsAuditResponse.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/main/java/com/capitalone/dashboard/status/TestResultAuditStatus.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/test/java/com/capitalone/dashboard/common/TestUtils.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/test/java/com/capitalone/dashboard/config/TestConfig.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/test/java/com/capitalone/dashboard/service/DashboardAuditServiceTest.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/test/resources/dashboard/dashboard.json
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/test/resources/expected/TestResults.json
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/test/resources/feature/feature.json
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/api-audit/src/test/resources/test_results/test_results.json
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/collectors/build/jenkins-cucumber/src/main/java/com/capitalone/dashboard/collector/CucumberJsonToTestResultTransformer.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/core/src/main/java/com/capitalone/dashboard/model/StoryIndicator.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/core/src/main/java/com/capitalone/dashboard/model/TestCase.java
https://github.com/Hygieia/Hygieia/raw/5bce48c68c578eba29239782cb7ad3046415ecb4/core/src/main/java/com/capitalone/dashboard/repository/FeatureRepository.java
"
be778494fca22f7689be7d73126fcf0bb5da9080,Varun Mukka,Varun Mukka,"https://github.com/Hygieia/Hygieia/raw/be778494fca22f7689be7d73126fcf0bb5da9080/api-audit/src/main/java/com/capitalone/dashboard/evaluator/RegressionTestResultEvaluator.java
https://github.com/Hygieia/Hygieia/raw/be778494fca22f7689be7d73126fcf0bb5da9080/api-audit/src/test/java/com/capitalone/dashboard/common/TestUtils.java
"
1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7,Varun Mukka,Varun Mukka,"https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/main/java/com/capitalone/dashboard/ApiSettings.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/main/java/com/capitalone/dashboard/evaluator/Evaluator.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/main/java/com/capitalone/dashboard/evaluator/RegressionTestResultEvaluator.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/main/java/com/capitalone/dashboard/response/TestResultsAuditResponse.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/main/java/com/capitalone/dashboard/status/TestResultAuditStatus.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/test/java/com/capitalone/dashboard/common/TestUtils.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/test/java/com/capitalone/dashboard/config/TestConfig.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/test/java/com/capitalone/dashboard/service/DashboardAuditServiceTest.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/test/resources/dashboard/dashboard.json
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/test/resources/expected/TestResults.json
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/test/resources/feature/feature.json
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/api-audit/src/test/resources/test_results/test_results.json
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/collectors/build/jenkins-cucumber/src/main/java/com/capitalone/dashboard/collector/CucumberJsonToTestResultTransformer.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/core/src/main/java/com/capitalone/dashboard/model/StoryIndicator.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/core/src/main/java/com/capitalone/dashboard/model/TestCase.java
https://github.com/Hygieia/Hygieia/raw/1137d4e2b178b4baf4917c7ea0b0cbeec0365ae7/core/src/main/java/com/capitalone/dashboard/repository/FeatureRepository.java
"
1927db6ed4af451eaaebd5dc1c30d76492c462ae,Ragha Vema,GitHub,"https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/UI-protractor-tests/package.json
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeQualityEvaluator.java
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/main/java/com/capitalone/dashboard/model/CodeQualityMetricType.java
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/main/java/com/capitalone/dashboard/status/CodeQualityAuditStatus.java
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/test/java/com/capitalone/dashboard/common/TestUtils.java
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/test/java/com/capitalone/dashboard/service/DashboardAuditServiceTest.java
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/test/resources/codequality/codequality.json
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/test/resources/collector_items/items.json
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/test/resources/collectors/coll.json
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/test/resources/component/component.json
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/test/resources/dashboard/dashboard.json
https://github.com/Hygieia/Hygieia/raw/1927db6ed4af451eaaebd5dc1c30d76492c462ae/api-audit/src/test/resources/expected/CodeQuality.json
"
e883177233e97c1756e869be819d87b292948fd0,Varun Mukka,Varun Mukka,"https://github.com/Hygieia/Hygieia/raw/e883177233e97c1756e869be819d87b292948fd0/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeQualityEvaluator.java
"
cc048ae02b6108e37084222179ed5cc5d91886fe,Varun Mukka,GitHub,"https://github.com/Hygieia/Hygieia/raw/cc048ae02b6108e37084222179ed5cc5d91886fe/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluatorLegacy.java
https://github.com/Hygieia/Hygieia/raw/cc048ae02b6108e37084222179ed5cc5d91886fe/api-audit/src/test/resources/collector_items/items.json
https://github.com/Hygieia/Hygieia/raw/cc048ae02b6108e37084222179ed5cc5d91886fe/api-audit/src/test/resources/commits/commits.json
https://github.com/Hygieia/Hygieia/raw/cc048ae02b6108e37084222179ed5cc5d91886fe/api-audit/src/test/resources/expected/HandleMisleadingSingleParentCommit.json
https://github.com/Hygieia/Hygieia/raw/cc048ae02b6108e37084222179ed5cc5d91886fe/api-audit/src/test/resources/gitrequests/prs.json
"
298ccd70dbf13e4e0d37332ed71ac763f4833e3b,Ragha Vema,"Tapabrata ""Topo"" Pal","https://github.com/Hygieia/Hygieia/raw/298ccd70dbf13e4e0d37332ed71ac763f4833e3b/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluatorLegacy.java
https://github.com/Hygieia/Hygieia/raw/298ccd70dbf13e4e0d37332ed71ac763f4833e3b/api-audit/src/test/resources/collector_items/items.json
https://github.com/Hygieia/Hygieia/raw/298ccd70dbf13e4e0d37332ed71ac763f4833e3b/api-audit/src/test/resources/commits/commits.json
https://github.com/Hygieia/Hygieia/raw/298ccd70dbf13e4e0d37332ed71ac763f4833e3b/api-audit/src/test/resources/expected/HandleMisleadingSingleParentCommit.json
https://github.com/Hygieia/Hygieia/raw/298ccd70dbf13e4e0d37332ed71ac763f4833e3b/api-audit/src/test/resources/gitrequests/prs.json
"
21c440ef18af1b4035b1aeff1e9648943ccdc2a0,Varun Mukka,GitHub,"https://github.com/Hygieia/Hygieia/raw/21c440ef18af1b4035b1aeff1e9648943ccdc2a0/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluator.java
https://github.com/Hygieia/Hygieia/raw/21c440ef18af1b4035b1aeff1e9648943ccdc2a0/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluatorLegacy.java
https://github.com/Hygieia/Hygieia/raw/21c440ef18af1b4035b1aeff1e9648943ccdc2a0/api-audit/src/main/java/com/capitalone/dashboard/status/CodeReviewAuditStatus.java
https://github.com/Hygieia/Hygieia/raw/21c440ef18af1b4035b1aeff1e9648943ccdc2a0/api-audit/src/test/java/com/capitalone/dashboard/common/CodeReviewEvaluatorTest.java
"
75f86bde32767b6dd968086ad646339eda9cab18,Ragha Vema,matthewbeasley,"https://github.com/Hygieia/Hygieia/raw/75f86bde32767b6dd968086ad646339eda9cab18/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluator.java
https://github.com/Hygieia/Hygieia/raw/75f86bde32767b6dd968086ad646339eda9cab18/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluatorLegacy.java
https://github.com/Hygieia/Hygieia/raw/75f86bde32767b6dd968086ad646339eda9cab18/api-audit/src/main/java/com/capitalone/dashboard/status/CodeReviewAuditStatus.java
https://github.com/Hygieia/Hygieia/raw/75f86bde32767b6dd968086ad646339eda9cab18/api-audit/src/test/java/com/capitalone/dashboard/common/CodeReviewEvaluatorTest.java
"
d28f99784d0e8bbf1792990b2c99c3dac3734922,Varun Mukka,GitHub,"https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/main/java/com/capitalone/dashboard/common/CommonCodeReview.java
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluator.java
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluatorLegacy.java
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/main/java/com/capitalone/dashboard/status/CodeReviewAuditStatus.java
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/java/com/capitalone/dashboard/common/CodeReviewEvaluatorLegecyTest.java
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/0-new-repo.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/1-direct-commit.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/2-unreviewed-merge.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/3-github-comment-merge.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/4-github-review-merge.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/5-lgtm-self-merge.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/6-lgtm-merge.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/MultipleAuthorsGHR.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/MultipleAuthorsLGTM.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/NormalMerge.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/OpenBranchPr.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/OpenForkPr.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/RebaseMerge.json
https://github.com/Hygieia/Hygieia/raw/d28f99784d0e8bbf1792990b2c99c3dac3734922/api-audit/src/test/resources/expected/SquashMerge.json
"
0143a44d898d8c4943835737b94ec8a7a3f7c78a,Ragha Vema,"Tapabrata ""Topo"" Pal","https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/main/java/com/capitalone/dashboard/common/CommonCodeReview.java
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluator.java
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluatorLegacy.java
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/main/java/com/capitalone/dashboard/status/CodeReviewAuditStatus.java
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/java/com/capitalone/dashboard/common/CodeReviewEvaluatorLegecyTest.java
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/0-new-repo.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/1-direct-commit.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/2-unreviewed-merge.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/3-github-comment-merge.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/4-github-review-merge.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/5-lgtm-self-merge.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/6-lgtm-merge.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/MultipleAuthorsGHR.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/MultipleAuthorsLGTM.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/NormalMerge.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/OpenBranchPr.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/OpenForkPr.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/RebaseMerge.json
https://github.com/Hygieia/Hygieia/raw/0143a44d898d8c4943835737b94ec8a7a3f7c78a/api-audit/src/test/resources/expected/SquashMerge.json
"
37e25417b0cef362cf11ea7e1ab5d91b9336d044,Varun Mukka,Varun Mukka,"https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/main/java/com/capitalone/dashboard/common/CommonCodeReview.java
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluatorLegacy.java
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/java/com/capitalone/dashboard/common/CodeReviewEvaluatorLegecyTest.java
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/java/com/capitalone/dashboard/common/CommonCodeReviewTest.java
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/java/com/capitalone/dashboard/common/TestConstants.java
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/commits/commits.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/1-direct-commit.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/4-github-review-merge.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/5-lgtm-self-merge.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/6-lgtm-merge.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/MultipleAuthorsGHR.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/MultipleAuthorsGHRLGTM.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/MultipleAuthorsLGTM.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/NormalMerge.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/OpenBranchPr.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/OpenForkPr.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/RebaseMerge.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/expected/SquashMerge.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/api-audit/src/test/resources/gitrequests/prs.json
https://github.com/Hygieia/Hygieia/raw/37e25417b0cef362cf11ea7e1ab5d91b9336d044/docker-compose.yml
"
d69aaffa16b5c9455a21dce7b8609630dd0c3755,Varun Mukka,Varun Mukka,"https://github.com/Hygieia/Hygieia/raw/d69aaffa16b5c9455a21dce7b8609630dd0c3755/api-audit/src/test/java/com/capitalone/dashboard/service/DashboardAuditServiceTest.java
https://github.com/Hygieia/Hygieia/raw/d69aaffa16b5c9455a21dce7b8609630dd0c3755/api-audit/src/test/resources/collector_items/items.json
"
000c5cf1e59daff86a92536d69fb2770ff5c890d,Varun Mukka,GitHub,"https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/main/java/com/capitalone/dashboard/common/CommonCodeReview.java
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeReviewEvaluatorLegacy.java
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/java/com/capitalone/dashboard/common/CodeReviewEvaluatorLegecyTest.java
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/java/com/capitalone/dashboard/common/CommonCodeReviewTest.java
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/java/com/capitalone/dashboard/common/TestConstants.java
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/collector_items/items.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/commits/commits.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/1-direct-commit.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/4-github-review-merge.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/5-lgtm-self-merge.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/6-lgtm-merge.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/MultipleAuthorsGHR.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/MultipleAuthorsGHRLGTM.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/MultipleAuthorsLGTM.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/NormalMerge.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/OpenBranchPr.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/OpenForkPr.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/RebaseMerge.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/expected/SquashMerge.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/api-audit/src/test/resources/gitrequests/prs.json
https://github.com/Hygieia/Hygieia/raw/000c5cf1e59daff86a92536d69fb2770ff5c890d/docker-compose.yml
"
34638d2c8de52058b11cdfc40fed531bcf86e774,Varun Mukka,Varun Mukka,"https://github.com/Hygieia/Hygieia/raw/34638d2c8de52058b11cdfc40fed531bcf86e774/api-audit/src/test/resources/collector_items/items.json
"
586a9218e3f1f3412e8bce58f27c3e1f65828c4b,Varun Mukka,Varun Mukka,"https://github.com/Hygieia/Hygieia/raw/586a9218e3f1f3412e8bce58f27c3e1f65828c4b/api-audit/src/main/java/com/capitalone/dashboard/evaluator/CodeQualityEvaluator.java
"
57593d70ede732fe6bec65d447e1d4c2e07a8f47,Dardan Bekteshi,matthewbeasley,"https://github.com/Hygieia/Hygieia/raw/57593d70ede732fe6bec65d447e1d4c2e07a8f47/docker-compose.yml
"
