[],"Hi, 
Deploy widget not showing udeploy Environment names in Team Dashboard-widget view or Pipeline view. It shows only application name.
Could you please help us how to show Environment name.

**Udepoy 6.2.5**
Ref Logs:
----------
### 2017-10-31 05:54:00,000 INFO  c.c.d.collector.CollectorTask - Running Collector: UDeploy
2017-10-31 05:54:00,017 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:10, serverValue:51}] to localhost:27017
2017-10-31 05:54:00,019 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-10-31 05:54:00,019 INFO  c.c.d.collector.CollectorTask - https://devopsbld-ns01.aliant.icn:9443
2017-10-31 05:54:00,019 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-10-31 05:54:00,359 INFO  c.c.d.collector.CollectorTask - All apps               18        0s
2017-10-31 05:54:00,377 INFO  c.c.d.collector.CollectorTask - New apps                0        0s
2017-10-31 05:54:00,378 INFO  c.c.d.collector.CollectorTask - Finished                         0s
2017-10-31 05:55:39,752 INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:10, serverValue:51}] to localhost:27017 because it is past its maximum allowed idle time.
2017-10-31 05:56:00,000 INFO  c.c.d.collector.CollectorTask - Running Collector: UDeploy
2017-10-31 05:56:00,020 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:11, serverValue:53}] to localhost:27017
2017-10-31 05:56:00,023 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-10-31 05:56:00,023 INFO  c.c.d.collector.CollectorTask - https://devopsbld-ns01.aliant.icn:9443
2017-10-31 05:56:00,023 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-10-31 05:56:00,403 INFO  c.c.d.collector.CollectorTask - All apps               18        0s
2017-10-31 05:56:00,424 INFO  c.c.d.collector.CollectorTask - New apps                0        0s
2017-10-31 05:56:01,333 INFO  c.c.d.collector.CollectorTask -  Test1                           0s
2017-10-31 05:56:01,333 INFO  c.c.d.collector.CollectorTask - Finished                         1s
2017-10-31 05:57:39,752 INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:11, serverValue:53}] to localhost:27017 because it is past its maximum allowed idle time.
2017-10-31 05:58:00,000 INFO  c.c.d.collector.CollectorTask - Running Collector: UDeploy
2017-10-31 05:58:00,016 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:12, serverValue:54}] to localhost:27017
2017-10-31 05:58:00,019 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-10-31 05:58:00,019 INFO  c.c.d.collector.CollectorTask - https://devopsbld-ns01.aliant.icn:9443
2017-10-31 05:58:00,019 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-10-31 05:58:00,443 INFO  c.c.d.collector.CollectorTask - All apps               18        0s
2017-10-31 05:58:00,458 INFO  c.c.d.collector.CollectorTask - New apps                0        0s
2017-10-31 05:58:01,338 INFO  c.c.d.collector.CollectorTask -  Test1                           0s
2017-10-31 05:58:01,339 INFO  c.c.d.collector.CollectorTask - Finished                         1s
",269905928,1806,Not showing Udeploy Environment name ,2017-10-31 10:22:55,2018-09-18 14:39:54,closed,8,vijayct2001,"341325738 No. ""environment_components"" collection not created. 
> use dashboarddbm
switched to db dashboarddbm
> show tables
authentication
builds
cloud_instance
cloud_instance_history
cloud_subnetwork
cloud_virtual_network
cloud_volume
collector_items
collectors
commits
components
dashboards
feature
maturity_model
pipelines
scope
team
templates
test_results
user_info
 vijayct2001
341738734 @vijayct2001 - share UDeploy properties file. nireeshT
343880729 Now its working fine with previous versions of code.
plz close this issue. vijayct2001
344168410 @vijayct2001  Which UCD version you are working on?
 I dont think udeploy collector code is compatible with 6.2.x and higher versions.
Is there a fix from properties file? 
Can you share what exactly was the fix.

@nireeshT can you please confirm.
 ameetsvshah
413425742 closing due to inactivity, please reopen is this is still happening. rvema
340797685 @vijayct2001  -share screenshot  nireeshT
340876344 Please find the attached screenshot.

![image](https://user-images.githubusercontent.com/11028464/32243873-c0cf3974-be9c-11e7-92e1-5c7688dee957.png)
![image](https://user-images.githubusercontent.com/11028464/32243963-03d15be4-be9d-11e7-9062-7ab3bbc10a0b.png)
![image](https://user-images.githubusercontent.com/11028464/32244124-89b365b8-be9d-11e7-8098-ffc23681ad64.png)
 vijayct2001
341306176 @vijayct2001  Deploy data is not pulled from UDeployClient. Do you have environment_components collection in Mongo? nireeshT
341325738 No. ""environment_components"" collection not created. 
> use dashboarddbm
switched to db dashboarddbm
> show tables
authentication
builds
cloud_instance
cloud_instance_history
cloud_subnetwork
cloud_virtual_network
cloud_volume
collector_items
collectors
commits
components
dashboards
feature
maturity_model
pipelines
scope
team
templates
test_results
user_info
 vijayct2001
341738734 @vijayct2001 - share UDeploy properties file. nireeshT
343880729 Now its working fine with previous versions of code.
plz close this issue. vijayct2001
344168410 @vijayct2001  Which UCD version you are working on?
 I dont think udeploy collector code is compatible with 6.2.x and higher versions.
Is there a fix from properties file? 
Can you share what exactly was the fix.

@nireeshT can you please confirm.
 ameetsvshah
413425742 closing due to inactivity, please reopen is this is still happening. rvema
"
[],"Adds a new POST endpoint ""/quality/perftest"" which consumes a ""PerfTestDataCreateRequest.java"" model to post Perf results in Cucumber Json format.

The new endpoint allows 3rd party performance testing applications to post KPI (Key Performance indicator) metrics which out the need for a Jenkins build.

""runId"" property on PerfTestDataCreateRequest should be unique for every test execution. 
Unique names for ""testName"" and ""perfTool"" properties will create a new collector Item, under which a new Test result record would be added.

11/13/2017-- Audit API work added along with audit status",269654364,1805,changes for adding POST endpoint to add Perf results and Perf Audit API endpoint,2017-10-30 15:57:45,2018-09-18 14:39:54,closed,2,sashi-kan,"352951524 @sashi-kan @nireeshT Thank you both. satishc1
352951539 @tabladrum LGTM satishc1
"
